"","LATITUDE","LONGITUDE"
"337064",40.754177,-73.984604
"337070",40.77399,-73.98131
"337071",40.854504,-73.929955
"337094",40.717594,-73.99634
"337105",40.752377,-73.97035
"337109",40.80051,-73.967995
"337149",40.778088,-73.97634
"337154",40.738777,-73.99583
"337160",40.754623,-73.979546
"337161",40.75112,-73.98885
"337193",40.762478,-73.98659
"337194",40.758945,-73.98985
"337250",40.7464,-74.00511
"337282",40.80949,-73.95167
"337292",40.741028,-73.99417
"337297",40.750084,-73.99499
"337307",40.73978,-73.97952
"337309",40.717754,-73.99676
"337317",40.774704,-73.988205
"337372",40.736965,-74.0069
"337394",40.855648,-73.92942
"337403",40.750843,-73.978615
"337435",40.773422,-73.979195
"337439",40.736034,-73.9852
"337447",40.795532,-73.975845
"337454",40.748512,-73.98872
"337461",40.78587,-73.95305
"337465",40.742226,-73.99702
"337498",40.77548,-73.98021
"337502",40.706657,-74.015915
"337512",40.749634,-73.97739
"337517",40.711777,-73.99971
"337523",40.797,-73.93778
"337530",40.74091,-73.992096
"337542",40.752975,-73.99133
"337544",40.768433,-73.98696
"337546",40.857517,-73.932205
"337557",40.75265,-73.994545
"337558",40.835308,-73.94398
"337560",40.718567,-73.9834
"337570",40.721474,-73.98383
"337573",40.717297,-74.00157
"337579",40.75492,-73.98833
"337582",40.72237,-73.9832
"337593",40.72899,-74.00935
"337598",40.755177,-73.98494
"337602",40.72473,-73.99051
"337626",40.722584,-74.00636
"337642",40.805336,-73.95158
"337651",40.71813,-74.00014
"337652",40.861786,-73.92703
"337673",40.75047,-73.99102
"337676",40.754677,-73.975815
"337679",40.86676,-73.920616
"337686",40.85618,-73.92872
"337688",40.776237,-73.95587
"337693",40.718456,-73.99482
"337698",40.774853,-73.98067
"337702",40.818832,-73.93743
"337706",40.76432,-73.9772
"337713",40.76781,-73.96202
"337729",40.73979,-73.98542
"337735",40.714283,-74.00847
"337736",40.779495,-73.95559
"337744",40.734337,-74.002396
"337754",40.868534,-73.91841
"337768",40.848118,-73.93089
"337775",40.7528,-73.979294
"337787",40.71741,-73.984
"337796",40.76656,-73.99043
"337803",40.75488,-73.97988
"337804",40.82858,-73.93796
"337814",40.707966,-74.013596
"337820",40.713764,-74.011925
"337822",40.79599,-73.96896
"337850",40.803127,-73.93625
"337851",40.757233,-73.97605
"337853",40.78896,-73.97596
"337869",40.734646,-73.990814
"337876",40.757286,-73.97812
"337881",40.741493,-73.98329
"337893",40.784225,-73.977554
"337897",40.712963,-73.97775
"337908",40.76161,-73.97076
"337910",40.813427,-73.94723
"337924",40.8379,-73.94209
"337933",40.840473,-73.9353
"337948",40.774277,-73.959404
"337951",40.804897,-73.95443
"337979",40.74562,-74.00691
"337980",40.86769,-73.92122
"338005",40.750706,-73.980835
"338006",40.76113,-73.977516
"338007",40.779434,-73.94752
"338018",40.71891,-73.98615
"338025",40.79988,-73.93861
"338052",40.763428,-73.99271
"338095",40.715034,-73.99681
"338104",40.75024,-73.998604
"338148",40.715897,-73.99508
"338149",40.808105,-73.952675
"338154",40.726845,-73.98585
"338156",40.840813,-73.93918
"338187",40.810677,-73.93863
"338214",40.766167,-73.954254
"338215",40.835697,-73.9437
"338221",40.788734,-73.976135
"338226",40.854168,-73.93371
"338229",40.736744,-73.980316
"338230",40.744007,-73.99943
"338231",40.774406,-73.965614
"338250",40.753815,-73.99736
"338265",40.767532,-73.953255
"338278",40.81879,-73.93746
"338313",40.778778,-73.97995
"338314",40.826424,-73.95254
"338323",40.810764,-73.9526
"338331",40.774967,-73.9568
"338341",40.747917,-73.9736
"338342",40.721836,-74.00702
"338347",40.72044,-74.00666
"338353",40.730564,-73.99052
"338360",40.7723,-73.986244
"338361",40.853218,-73.93251
"338375",40.809692,-73.94409
"338380",40.749355,-73.992645
"338391",40.79405,-73.9492
"338405",40.747204,-73.99711
"338416",40.79166,-73.96469
"338417",40.80114,-73.93769
"338433",40.728844,-73.98152
"338442",40.771446,-73.98038
"338450",40.85533,-73.93332
"338478",40.812115,-73.94604
"338482",40.783054,-73.944885
"338487",40.740856,-74.005165
"338495",40.727867,-73.99315
"338502",40.82361,-73.94265
"338503",40.751244,-73.99122
"338544",40.72038,-73.97571
"338551",40.77972,-73.94434
"338553",40.805637,-73.9344
"338554",40.788685,-73.94386
"338564",40.81637,-73.94412
"338580",40.73701,-73.98465
"338597",40.787685,-73.97502
"338601",40.754616,-73.997116
"338615",40.79517,-73.97143
"338624",40.80201,-73.957634
"338630",40.80608,-73.96532
"338634",40.74967,-73.98158
"338642",40.842438,-73.93926
"338657",40.73756,-73.99319
"338662",40.75108,-73.98686
"338688",40.76591,-73.96341
"338691",40.739872,-73.99144
"338693",40.81133,-73.96403
"338694",40.753998,-73.94244
"338705",40.753128,-73.993614
"338710",40.727875,-74.00543
"338717",40.71024,-74.00418
"338736",40.76917,-73.96525
"338737",40.759983,-73.964806
"338738",40.81194,-73.94365
"338743",40.80422,-73.93257
"338747",40.77006,-73.99078
"338759",40.766712,-73.98289
"338769",40.70535,-74.01151
"338789",40.764053,-73.99225
"338798",40.75425,-73.96899
"338799",40.75435,-73.97698
"338821",40.70432,-74.01159
"338822",40.761127,-73.986946
"338826",40.753994,-73.9742
"338828",40.78294,-73.948044
"338838",40.792183,-73.968025
"338842",40.726524,-73.99585
"338854",40.750294,-73.99485
"338855",40.714725,-73.99961
"338859",40.717216,-74.00061
"338867",40.796314,-73.93403
"338877",40.75059,-73.98375
"338887",40.76922,-73.98478
"338889",40.868248,-73.92462
"338894",40.73461,-73.98015
"338907",40.82413,-73.94098
"338912",40.77933,-73.98332
"338923",40.72224,-73.9863
"338940",40.7415,-73.97781
"338941",40.752464,-73.98955
"338967",40.766346,-73.98795
"338974",40.71378,-73.993416
"338986",40.74892,-73.9779
"338996",40.738167,-73.98364
"339016",40.738552,-73.983345
"339017",40.74702,-74.00466
"339018",40.723625,-74.00479
"339029",40.76457,-73.97364
"339032",40.75216,-73.987495
"339062",40.74672,-73.986374
"339063",40.754482,-73.993
"339091",40.763588,-73.97142
"339124",40.74977,-73.987785
"339146",40.75326,-74.00383
"339176",40.724136,-73.992615
"339196",40.747066,-73.97925
"339197",40.769005,-73.992355
"339198",40.757122,-73.97192
"339203",40.718018,-73.99996
"339205",40.785732,-73.97645
"339217",40.75214,-73.979774
"339220",40.727287,-74.00064
"339225",40.8074,-73.93669
"339233",40.75417,-73.97408
"339250",40.75791,-73.97766
"339251",40.76099,-73.99077
"339252",40.707855,-74.00684
"339257",40.754505,-73.965706
"339264",40.762062,-73.983635
"339281",40.76838,-73.99281
"339297",40.829933,-73.936714
"339311",40.7638,-73.98583
"339330",40.705677,-74.01331
"339336",40.72639,-73.9918
"339351",40.805042,-73.936935
"339371",40.726135,-73.99507
"339390",40.822834,-73.941925
"339393",40.801155,-73.959656
"339408",40.744034,-74.00313
"339409",40.744724,-74.008385
"339414",40.761402,-73.96626
"339415",40.814777,-73.938416
"339446",40.75236,-73.993904
"339468",40.77402,-73.95456
"339483",40.739014,-73.98568
"339501",40.752724,-73.96944
"339511",40.768486,-73.955505
"339521",40.81245,-73.96065
"339525",40.8076,-73.93719
"339531",40.808167,-73.94645
"339538",40.73178,-74.003334
"339549",40.751774,-73.988525
"339558",40.752563,-73.99319
"339560",40.757008,-73.96388
"339577",40.76711,-73.98173
"339578",40.744778,-73.97589
"339593",40.770138,-73.98498
"339610",40.812824,-73.94925
"339619",40.743244,-73.993645
"339620",40.75159,-73.99207
"339633",40.73981,-73.98245
"339639",40.7978,-73.93965
"339650",40.713924,-73.999565
"339652",40.76172,-73.98281
"339665",40.750317,-73.99112
"339666",40.80355,-73.94929
"339676",40.80047,-73.93145
"339680",40.775284,-73.963745
"339687",40.833435,-73.94534
"339688",40.786938,-73.979294
"339697",40.75624,-73.97678
"339698",40.75463,-73.9687
"339706",40.758865,-73.98488
"339732",40.820965,-73.939575
"339734",40.76426,-73.97485
"339752",40.807983,-73.94007
"339763",40.740097,-73.991936
"339791",40.74907,-73.97827
"339800",40.76906,-73.961105
"339802",40.777023,-73.96394
"339803",40.737083,-74.00196
"339804",40.759113,-73.974686
"339805",40.8414,-73.94055
"339814",40.76975,-73.96061
"339822",40.718864,-73.98712
"339825",40.844685,-73.9408
"339826",40.869442,-73.91286
"339841",40.766037,-73.96753
"339845",40.752293,-73.99341
"339871",40.820827,-73.950836
"339895",40.738552,-73.99969
"339903",40.778618,-73.97563
"339904",40.79398,-73.97229
"339912",40.740917,-73.982185
"339950",40.7429,-73.99281
"339953",40.780754,-73.95258
"339961",40.792545,-73.94104
"339967",40.750988,-73.99063
"339974",40.8095,-73.93583
"339980",40.815544,-73.956924
"339990",40.794807,-73.94441
"339995",40.752155,-73.983635
"340011",40.716812,-73.99777
"340017",40.72978,-73.98682
"340027",40.71978,-73.97509
"340028",40.740643,-73.97581
"340037",40.723274,-73.99123
"340038",40.84852,-73.935936
"340043",40.719025,-73.98978
"340048",40.743427,-73.99613
"340049",40.774155,-73.984886
"340054",40.75247,-73.99017
"340056",40.744987,-73.991844
"340062",40.755756,-73.96479
"340080",40.76177,-73.979065
"340093",40.761044,-73.998825
"340095",40.854725,-73.93802
"340096",40.76141,-73.98676
"340102",40.73609,-73.98429
"340115",40.721756,-73.98752
"340156",40.790894,-73.945175
"340182",40.745243,-73.9848
"340185",40.723923,-74.00415
"340189",40.77923,-73.977486
"340192",40.742863,-74.003975
"340197",40.758694,-73.96266
"340214",40.71755,-73.99932
"340247",40.865852,-73.92305
"340271",40.76255,-73.97219
"340304",40.752766,-73.983215
"340307",40.779408,-73.98569
"340317",40.72463,-73.98153
"340326",40.777317,-73.96441
"340328",40.730034,-73.99264
"340329",40.81848,-73.9553
"340337",40.806717,-73.93704
"340338",40.760536,-73.95836
"340344",40.773655,-73.97783
"340369",40.868332,-73.91902
"340371",40.759716,-73.98587
"340388",40.83113,-73.94197
"340395",40.778225,-73.95863
"340403",40.756527,-73.994026
"340417",40.718678,-73.988655
"340418",40.784725,-73.97935
"340419",40.79931,-73.943245
"340439",40.739243,-73.99919
"340440",40.74281,-73.99659
"340447",40.763042,-73.956535
"340455",40.780552,-73.94427
"340482",40.768013,-73.98387
"340493",40.77012,-73.95741
"340495",40.752293,-73.98177
"340504",40.74769,-74.00417
"340505",40.75409,-73.968636
"340514",40.733433,-73.9955
"340515",40.742928,-73.982254
"340530",40.848682,-73.939224
"340534",40.713787,-73.98512
"340549",40.752464,-73.99415
"340556",40.72085,-74.00394
"340557",40.75427,-73.96589
"340558",40.825333,-73.943825
"340585",40.75708,-73.97615
"340604",40.710365,-74.01124
"340618",40.748882,-73.98353
"340642",40.713276,-73.9915
"340667",40.805737,-73.94065
"340672",40.711933,-74.00985
"340674",40.759617,-73.961975
"340685",40.717728,-74.00119
"340686",40.71207,-73.996956
"340687",40.73314,-74.003296
"340697",40.7517,-73.986404
"340705",40.74583,-73.99192
"340706",40.752357,-73.987946
"340707",40.714264,-73.980934
"340708",40.757385,-73.98226
"340716",40.733112,-73.99995
"340719",40.75895,-73.96849
"340731",40.841717,-73.94435
"340733",40.7486,-73.975235
"340743",40.860527,-73.91939
"340751",40.76428,-73.97302
"340754",40.817116,-73.94801
"340763",40.72455,-74.00194
"340772",40.74319,-73.99348
"340775",40.772987,-73.98208
"340778",40.740616,-73.98741
"340785",40.76055,-73.983986
"340799",40.7963,-73.93829
"340813",40.766617,-73.98667
"340815",40.805668,-73.93648
"340864",40.710533,-74.009384
"340865",40.784073,-73.970245
"340866",40.828438,-73.94898
"340874",40.732346,-73.98495
"340892",40.726192,-73.985695
"340898",40.742798,-73.97901
"340922",40.783466,-73.959015
"340927",40.737865,-74.00019
"340953",40.75556,-73.991005
"340959",40.78017,-73.9551
"340981",40.84571,-73.94138
"340987",40.748356,-74.00369
"340997",40.74168,-73.99574
"341031",40.818188,-73.94264
"341042",40.81967,-73.94424
"341055",40.722816,-73.993095
"341067",40.717472,-74.00191
"341068",40.75525,-73.998665
"341080",40.85537,-73.9378
"341081",40.867283,-73.91685
"341086",40.817772,-73.94358
"341108",40.72785,-73.98594
"341114",40.74204,-73.99342
"341121",40.811626,-73.94675
"341134",40.79829,-73.94083
"341142",40.776875,-73.94938
"341161",40.75458,-73.99915
"341166",40.726437,-74.00566
"341171",40.865963,-73.92986
"341172",40.761616,-73.972855
"341176",40.728065,-73.99896
"341180",40.74445,-73.97304
"341181",40.7125,-73.99705
"341203",40.704983,-74.01238
"341207",40.805565,-73.93819
"341211",40.757675,-73.98204
"341221",40.752934,-73.9855
"341229",40.765358,-73.965904
"341240",40.75995,-73.992195
"341271",40.7756,-73.956345
"341300",40.752407,-73.98427
"341317",40.835716,-73.94105
"341345",40.804516,-73.93236
"341369",40.73975,-74.00253
"341385",40.844677,-73.93886
"341400",40.7224,-73.99165
"341441",40.707752,-74.01171
"341442",40.762672,-73.9821
"341452",40.732407,-73.99623
"341459",40.797985,-73.969345
"341489",40.763542,-73.9852
"341490",40.73579,-73.98537
"341501",40.74839,-73.98655
"341518",40.86341,-73.93001
"341539",40.748135,-73.977974
"341542",40.792564,-73.94606
"341599",40.781944,-73.94568
"341623",40.73082,-73.98295
"341632",40.80622,-73.94179
"341639",40.786602,-73.956726
"341651",40.80145,-73.93841
"341657",40.741615,-73.993744
"341675",40.835636,-73.9445
"341680",40.723648,-73.98529
"341683",40.75244,-73.98623
"341688",40.751644,-73.988205
"341690",40.735134,-74.00607
"341710",40.72283,-73.9815
"341714",40.7441,-73.99565
"341748",40.70315,-74.014435
"341749",40.815895,-73.94107
"341762",40.766087,-73.97724
"341767",40.722927,-74.00218
"341778",40.808163,-73.9464
"341783",40.733147,-74.005875
"341787",40.772655,-73.95556
"341799",40.811172,-73.9367
"341804",40.764988,-73.97876
"341805",40.846153,-73.932335
"341811",40.743893,-73.9717
"341812",40.767185,-73.98997
"341813",40.799984,-73.944855
"341822",40.761944,-73.97471
"341823",40.79698,-73.9399
"341829",40.821964,-73.93583
"341851",40.792664,-73.94726
"341852",40.73986,-73.995026
"341890",40.737328,-73.99266
"341892",40.724274,-73.99082
"341909",40.818096,-73.937935
"341912",40.847992,-73.93787
"341948",40.769436,-73.985275
"341953",40.75843,-73.973076
"341954",40.75834,-73.996414
"341960",40.737648,-73.980385
"341973",40.76624,-73.960236
"341977",40.728874,-73.97545
"341979",40.74705,-73.99098
"341980",40.741493,-73.991516
"342052",40.750015,-73.991356
"342065",40.741547,-73.98958
"342067",40.812813,-73.94181
"342076",40.74939,-73.996544
"342085",40.7066,-74.00664
"342087",40.789635,-73.94217
"342105",40.811165,-73.95143
"342113",40.74872,-73.989235
"342121",40.721424,-73.992165
"342127",40.718723,-73.98882
"342150",40.770477,-73.96639
"342164",40.752064,-73.97351
"342187",40.71718,-73.98311
"342188",40.781624,-73.97943
"342189",40.846237,-73.932556
"342218",40.722755,-74.006584
"342220",40.75417,-73.99417
"342262",40.746403,-73.97973
"342263",40.743626,-73.98174
"342270",40.758064,-73.96233
"342291",40.81751,-73.96069
"342298",40.767185,-73.96248
"342303",40.73072,-73.98906
"342304",40.7659,-73.97679
"342305",40.799576,-73.941765
"342335",40.76255,-73.996475
"342341",40.723797,-74.000374
"342343",40.77981,-73.95035
"342347",40.755527,-73.98733
"342351",40.747295,-73.97405
"342361",40.830845,-73.947235
"342368",40.75003,-73.99503
"342369",40.754353,-73.99188
"342376",40.714424,-73.99256
"342390",40.748302,-73.97835
"342395",40.72452,-73.992485
"342396",40.728596,-73.98768
"342401",40.8122,-73.94226
"342418",40.716972,-73.98996
"342422",40.72353,-73.9966
"342429",40.81706,-73.95581
"342434",40.85894,-73.922935
"342435",40.780853,-73.95672
"342456",40.780693,-73.9466
"342478",40.728676,-73.98605
"342484",40.72161,-73.98904
"342491",40.75604,-73.99066
"342518",40.74544,-73.9754
"342528",40.805363,-73.93974
"342532",40.77139,-73.95044
"342535",40.745724,-73.97813
"342537",40.825314,-73.93603
"342539",40.797016,-73.93466
"342550",40.756477,-73.99201
"342551",40.73277,-74.003265
"342554",40.75858,-73.98316
"342559",40.818947,-73.95221
"342564",40.81722,-73.95228
"342566",40.725506,-73.99211
"342570",40.755516,-73.98363
"342576",40.778137,-73.95449
"342582",40.743824,-73.987915
"342586",40.745205,-74.00227
"342596",40.73988,-73.99872
"342602",40.7326,-73.987686
"342604",40.723648,-73.99103
"342631",40.745422,-73.990974
"342641",40.799564,-73.93591
"342644",40.743793,-73.98796
"342647",40.7448,-73.991425
"342648",40.75067,-73.99085
"342649",40.76273,-73.97835
"342655",40.81183,-73.96112
"342693",40.743263,-73.98202
"342716",40.734264,-73.9804
"342728",40.83808,-73.93821
"342734",40.75219,-73.99347
"342735",40.763676,-73.98267
"342740",40.75044,-73.9893
"342741",40.76394,-73.97325
"342744",40.759136,-73.96834
"342748",40.759552,-73.97435
"342761",40.836468,-73.937035
"342772",40.729706,-74.00922
"342792",40.862648,-73.92189
"342806",40.766533,-73.9783
"342808",40.77066,-73.98238
"342828",40.729332,-74.00523
"342832",40.74939,-73.99552
"342834",40.75906,-73.97262
"342857",40.72343,-73.99288
"342858",40.79546,-73.969635
"342866",40.759,-73.97054
"342868",40.725674,-74.00578
"342882",40.734776,-73.99065
"342911",40.743942,-73.99325
"342927",40.771656,-73.95319
"342938",40.770073,-73.95141
"342944",40.841614,-73.941055
"342950",40.7158,-73.99198
"342959",40.779476,-73.97358
"342967",40.80977,-73.960266
"342971",40.719837,-74.005196
